lng,lat,codigo,nombre,dept,muni
-89.1511111111111,13.7072222222222,11763,COMPLEJO EDUCATIVO DOCTOR ORLANDO DE SOLA,SAN SALVADOR,CIUDAD DELGADO
-89.1666722222222,13.7582527777778,11764,CENTRO ESCOLAR CANTON CALLE REAL,SAN SALVADOR,CIUDAD DELGADO
-89.1787722222222,13.7594722222222,11765,CENTRO ESCOLAR CANTON ARENAL,SAN SALVADOR,CIUDAD DELGADO
-89.1455555555556,13.7547222222222,11767,CENTRO ESCOLAR CANTON SAN JOSE CORTEZ,SAN SALVADOR,CIUDAD DELGADO
-89.1666083333333,13.77055,11769,CENTRO ESCOLAR CASERIO SAN ANTONIO LAS VEGAS,SAN SALVADOR,CIUDAD DELGADO
-89.1697222222222,13.7180555555556,11770,CENTRO ESCOLAR EDELMIRA MOLINA,SAN SALVADOR,CIUDAD DELGADO
-89.1733333333333,13.7130555555556,11771,CENTRO ESCOLAR REINO DE HOLANDA,SAN SALVADOR,CIUDAD DELGADO
-89.1445194444445,13.7685361111111,11778,CENTRO ESCOLAR CANTON SAN LAUREANO,SAN SALVADOR,CIUDAD DELGADO
-89.1693916666667,13.7439361111111,14732,INSTITUTO NACIONAL DE CIUDAD DELGADO,SAN SALVADOR,CIUDAD DELGADO
-89.1524583333333,13.7213194444444,20811,COLEGIO LEONARDO DA VINCI,SAN SALVADOR,CIUDAD DELGADO
-89.1698527777778,13.7174305555556,20813,COLEGIO MIGUEL SERVET,SAN SALVADOR,CIUDAD DELGADO
-89.1698972222222,13.7178027777778,20814,LICEO AMERICA DE ALAS,SAN SALVADOR,CIUDAD DELGADO
-89.1508333333333,13.7316666666667,20820,COLEGIO MIGUEL ANGEL ASTURIAS,SAN SALVADOR,CIUDAD DELGADO
-89.1516305555556,13.7213027777778,20826,COLEGIO PROFESOR JOSE ERNESTO PAYES,SAN SALVADOR,CIUDAD DELGADO
-89.1681583333333,13.7535083333333,20832,LICEO LUIS ARTURO LEMUS,SAN SALVADOR,CIUDAD DELGADO
-89.1669645515865,13.723840142729,20834,COLEGIO LICENCIADO JOSE DE JESUS VILLAFAÑE,SAN SALVADOR,CIUDAD DELGADO
-89.1696193677266,13.7220992574206,20835,LICEO CRISTIANO REVERENDO JUAN BUENO DE CIUDAD DELGADO,SAN SALVADOR,CIUDAD DELGADO
-89.1722222222222,13.7147222222222,21246,LICEO PROFESOR LUIS ALFONSO PINO,SAN SALVADOR,CIUDAD DELGADO
-89.1722972222222,13.7147722222222,21324,LICEO PROFESOR LUIS ALFONSO PINO,SAN SALVADOR,CIUDAD DELGADO
-89.1494444444445,13.7327777777778,21412,COLEGIO ROBERT A. MUNDELL,SAN SALVADOR,CIUDAD DELGADO
-89.1718861111111,13.7118777777778,21546,COLEGIO HENRY DUNANT,SAN SALVADOR,CIUDAD DELGADO
-89.1641416666667,13.7376111111111,60185,CENTRO ESCOLAR COMUNIDAD SAN FERNANDO,SAN SALVADOR,CIUDAD DELGADO
-89.1673111111111,13.7883944444444,86384,"CENTRO ESCOLAR COMUNIDAD LOS LLANITOS, CABALA ABAJO",SAN SALVADOR,CIUDAD DELGADO
-89.1704055555556,13.7226638888889,88071,CENTRO ESCOLAR CATOLICO MONSEÑOR ESTEBAN ALLIET,SAN SALVADOR,CIUDAD DELGADO
-89.1672222222222,13.7177777777778,88072,CENTRO ESCOLAR CATOLICO SAN SEBASTIAN,SAN SALVADOR,CIUDAD DELGADO
-89.1694277777778,13.729625,88073,"CENTRO ESCOLAR CATOLICO ""ASUNCION PALECA""",SAN SALVADOR,CIUDAD DELGADO
-88.9947222222222,13.6725,11784,CENTRO ESCOLAR CANTON SAN ANTONIO,CUSCATLÁN,CANDELARIA
-88.9786111111111,13.6883333333333,11785,COMPLEJO EDUCATIVO MARCOS GOMEZ NUÑEZ,CUSCATLÁN,CANDELARIA
-88.9461111111111,13.6886111111111,11787,CENTRO ESCOLAR CANTON NANCE VERDE,CUSCATLÁN,CANDELARIA
-88.9697222222222,13.6925,72001,CENTRO ESCOLAR CANTON CONCEPCION,CUSCATLÁN,CANDELARIA
-88.9613888888889,13.6891666666667,72003,CENTRO ESCOLAR CANTON SAN JOSE LA CEIBA,CUSCATLÁN,CANDELARIA
-88.9505555555556,13.6872222222222,72006,CENTRO ESCOLAR CANTON SAN JUAN MIRAFLORES ARRIBA,CUSCATLÁN,CANDELARIA
-88.9572222222222,13.6911111111111,72007,CENTRO ESCOLAR CANTON SAN RAFAEL LA LOMA,CUSCATLÁN,CANDELARIA
-88.9477777777778,13.6747222222222,72008,CENTRO ESCOLAR CANTON SAN JUAN MIRAFLORES ABAJO,CUSCATLÁN,CANDELARIA
-88.9805555555556,13.6786111111111,72085,CENTRO ESCOLAR CANTON EL ROSARIO,CUSCATLÁN,CANDELARIA
-88.9780555555556,13.6861111111111,88074,CENTRO ESCOLAR CATOLICO NUESTRA SEÑORA DE CANDELARIA,CUSCATLÁN,CANDELARIA
-88.9294444444444,13.7213888888889,10126,CENTRO ESCOLAR PARA SORDOS DE COJUTEPEQUE,CUSCATLÁN,COJUTEPEQUE
-88.9511902483304,13.7251745765005,11790,ESCUELA DE EDUCACION PARVULARIA CUSCATLAN,CUSCATLÁN,COJUTEPEQUE
-88.9292984814114,13.7211382688069,11807,CENTRO ESCOLAR CANDELARIO CUELLAR,CUSCATLÁN,COJUTEPEQUE
-88.9497222222222,13.7272222222222,11792,INSTITUTO NACIONAL WALTER THILO DEININGER,CUSCATLÁN,COJUTEPEQUE
-88.9427777777778,13.7216666666667,11794,CENTRO ESCOLAR CANTON PUERTA DE GOLPE,CUSCATLÁN,COJUTEPEQUE
-88.9538888888889,13.715,11795,CENTRO ESCOLAR CANTON EL CARRIZAL,CUSCATLÁN,COJUTEPEQUE
-88.9613888888889,13.7219444444444,11798,CENTRO ESCOLAR CANTON JIÑUCO,CUSCATLÁN,COJUTEPEQUE
-88.9588271286752,13.7295378643608,11799,CENTRO ESCOLAR CANTON MADRE CACAO,CUSCATLÁN,COJUTEPEQUE
-88.9586111111111,13.7080555555556,11801,CENTRO ESCOLAR CANTON LA PALMA,CUSCATLÁN,COJUTEPEQUE
-88.9330555555556,13.7358333333333,11802,CENTRO ESCOLAR CANTON OJOS DE AGUA,CUSCATLÁN,COJUTEPEQUE
-88.9345913616817,13.722479990122,11804,ESCUELA DE EDUCACION PARVULARIA MARIA BEDOYA AGUILAR,CUSCATLÁN,COJUTEPEQUE
-88.9305555555556,13.7222222222222,11805,ESCUELA DE EDUCACION PARVULARIA DOCTOR REYNALDO GALINDO POHL,CUSCATLÁN,COJUTEPEQUE
-88.9505555555556,13.6958333333333,11806,CENTRO ESCOLAR CARMEN MONTES DE TORRES,CUSCATLÁN,COJUTEPEQUE
-88.9355555555556,13.7213888888889,11809,CENTRO ESCOLAR EULOGIA RIVAS,CUSCATLÁN,COJUTEPEQUE
-88.9605555555556,13.7352777777778,11810,CENTRO ESCOLAR WALTER THILO DEININGER,CUSCATLÁN,COJUTEPEQUE
-88.9308333333333,13.7255555555556,11811,CENTRO ESCOLAR COLONIA FATIMA,CUSCATLÁN,COJUTEPEQUE
-88.9380555555556,13.7236111111111,11813,CENTRO ESCOLAR NESTOR SALAMANCA,CUSCATLÁN,COJUTEPEQUE
-88.9330555555556,13.73,20838,COLEGIO LEON SIGÜENZA,CUSCATLÁN,COJUTEPEQUE
-88.9325,13.7180555555556,20839,COLEGIO JARDIN MONTESSORI DE COJUTEPEQUE,CUSCATLÁN,COJUTEPEQUE
-88.9441666666667,13.7252777777778,20840,"CENTRO PSICOPEDAGOGICO ""LOS NENES""",CUSCATLÁN,COJUTEPEQUE
-88.9308333333333,13.7213888888889,20841,LICEO RAUL CONTRERAS,CUSCATLÁN,COJUTEPEQUE
-88.9413888888889,13.7222222222222,20842,COLEGIO ADVENTISTA,CUSCATLÁN,COJUTEPEQUE
-88.9419444444444,13.7222222222222,20844,COLEGIO BAUTISTA EMANUEL DE COJUTEPEQUE,CUSCATLÁN,COJUTEPEQUE
-88.9380555555556,13.7258333333333,20845,COLEGIO SANTA ISABEL,CUSCATLÁN,COJUTEPEQUE
-88.941980146832,13.7211251678169,88076,CENTRO ESCOLAR CATOLICO SAN SEBASTIAN,CUSCATLÁN,COJUTEPEQUE
-88.9388888888889,13.7230555555556,20846,INSTITUTO POLITECNICO HENRY FORD,CUSCATLÁN,COJUTEPEQUE
-88.9302777777778,13.7222222222222,21097,COLEGIO DOCTORA ADELA CABEZAS DE ROSALES,CUSCATLÁN,COJUTEPEQUE
-88.9388888888889,13.7272222222222,21205,COLEGIO DE LA PRIMERA IGLESIA BAUTISTA,CUSCATLÁN,COJUTEPEQUE
-88.9819444444445,13.7047222222222,60120,CENTRO ESCOLAR CANTON CUJUAPA,CUSCATLÁN,COJUTEPEQUE
-88.9080555555556,13.7127777777778,60238,CENTRO ESCOLAR CASERIO LA ERMITA CANTON LOS NARANJOS,CUSCATLÁN,COJUTEPEQUE
-88.9623923492431,13.7146635150802,86535,"CENTRO ESCOLAR CASERIO LOS MARROQUINES, CANTON LA PALMA",CUSCATLÁN,COJUTEPEQUE
-88.9422222222222,13.7236111111111,88075,CENTRO ESCOLAR CATOLICO SANTA ISABEL,CUSCATLÁN,COJUTEPEQUE
-88.9319444444445,13.7197222222222,88077,CENTRO ESCOLAR CATOLICO LUIS PASTOR ARGUETA,CUSCATLÁN,COJUTEPEQUE
-88.8883333333333,13.7080555555556,11815,CENTRO ESCOLAR CANTON CANDELARIA,CUSCATLÁN,EL CARMEN
-88.9130555555556,13.7511111111111,11816,COMPLEJO EDUCATIVO ANGELINA ANGEL PANAMEÑO,CUSCATLÁN,EL CARMEN
-88.9144444444445,13.73,72010,CENTRO ESCOLAR CANTON CONCEPCION,CUSCATLÁN,EL CARMEN
-88.9047222222222,13.745,72011,CENTRO ESCOLAR CANTON EL CARMEN,CUSCATLÁN,EL CARMEN
-88.8922222222222,13.7180555555556,72012,CENTRO ESCOLAR CASERIO LA LATEADA CANTON CANDELARIA,CUSCATLÁN,EL CARMEN
-88.9130555555556,13.7405555555556,72014,CENTRO ESCOLAR CANTON SAN SEBASTIAN,CUSCATLÁN,EL CARMEN
-88.9027777777778,13.7336111111111,72015,CENTRO ESCOLAR CANTON SANTA LUCIA,CUSCATLÁN,EL CARMEN
-88.9036944444445,13.7676111111111,10174,INSTITUTO NACIONAL DE EL ROSARIO,CUSCATLÁN,EL ROSARIO
-88.9059166666667,13.769,11818,CENTRO ESCOLAR MONSEÑOR LUIS CHAVEZ Y GONZALEZ,CUSCATLÁN,EL ROSARIO
-88.8953888888889,13.7527777777778,11819,CENTRO ESCOLAR CANTON VERACRUZ,CUSCATLÁN,EL ROSARIO
-88.9015833333333,13.7801111111111,11820,CENTRO ESCOLAR CANTON EL AMATILLO,CUSCATLÁN,EL ROSARIO
-88.9155555555556,13.7760833333333,72084,CENTRO ESCOLAR CANTON EL CALVARIO,CUSCATLÁN,EL ROSARIO
-88.92925,13.7789166666667,11821,CENTRO ESCOLAR LEON SIGUENZA,CUSCATLÁN,MONTE SAN JUAN
-88.9499444444445,13.7556944444444,11824,COMPLEJO EDUCATIVO JOSE MARIA LEMUS,CUSCATLÁN,MONTE SAN JUAN
-88.9412222222222,13.7576111111111,72016,CENTRO ESCOLAR CANTON CANDELARIA,CUSCATLÁN,MONTE SAN JUAN
-88.96125,13.7786944444444,72017,CENTRO ESCOLAR CANTON EL ROSARIO,CUSCATLÁN,MONTE SAN JUAN
-88.9335555555556,13.7616388888889,72019,CENTRO ESCOLAR CANTON SAN ANDRES,CUSCATLÁN,MONTE SAN JUAN
-88.9388611111111,13.776,72020,CENTRO ESCOLAR CANTON SAN ANTONIO,CUSCATLÁN,MONTE SAN JUAN
-88.9484722222222,13.7816944444444,72021,CENTRO ESCOLAR CANTON SAN MARTIN,CUSCATLÁN,MONTE SAN JUAN
-88.9447222222222,13.7395833333333,72022,CENTRO ESCOLAR CANTON SAN NICOLAS,CUSCATLÁN,MONTE SAN JUAN
-89.0430555555556,13.8222222222222,11825,CENTRO ESCOLAR SAUL URQUILLA,CUSCATLÁN,ORATORIO DE CONCEPCIÓN
-89.0361111111111,13.8294444444444,60235,"CENTRO ESCOLAR COMUNIDAD SAN FRANCISCO, CANTON TACANAGUA",CUSCATLÁN,ORATORIO DE CONCEPCIÓN
-89.0616666666667,13.8269444444444,72023,CENTRO ESCOLAR CANTON PALACIOS,CUSCATLÁN,ORATORIO DE CONCEPCIÓN
-89.0480555555555,13.8130555555556,72024,CENTRO ESCOLAR CASERIO BETHEL CANTON TACANAGUA,CUSCATLÁN,ORATORIO DE CONCEPCIÓN
-89.0569444444444,13.7858333333333,11828,CENTRO ESCOLAR CANTON LAS LOMAS,CUSCATLÁN,SAN BARTOLOME PERULAPÍA
-89.0525,13.8030555555556,11829,CENTRO ESCOLAR CANTON EL TRIUNFO,CUSCATLÁN,SAN BARTOLOME PERULAPÍA
-89.0497222222222,13.7641666666667,11830,CENTRO ESCOLAR SAN BARTOLOME PERULAPIA,CUSCATLÁN,SAN BARTOLOME PERULAPÍA
-89.0547222222222,13.7594444444444,11831,CENTRO ESCOLAR REPARTO SANTA ELENA,CUSCATLÁN,SAN BARTOLOME PERULAPÍA
-89.0483333333333,13.7727777777778,11832,CENTRO ESCOLAR COMUNIDAD LOS PLANES,CUSCATLÁN,SAN BARTOLOME PERULAPÍA
-89.0472222222222,13.7652777777778,11833,CENTRO ESCOLAR GENERAL TOMAS REGALADO,CUSCATLÁN,SAN BARTOLOME PERULAPÍA
-89.0483333333333,13.765,11834,ESCUELA DE EDUCACION PARVULARIA DE SAN BARTOLOME PERULAPIA,CUSCATLÁN,SAN BARTOLOME PERULAPÍA
-89.0494444444444,13.7655555555556,20848,COLEGIO PRESBITERO LUIS MONTESINOS,CUSCATLÁN,SAN BARTOLOME PERULAPÍA
-89.0480555555555,13.7825,60318,CENTRO ESCOLAR COMUNIDAD BOSQUES DE PERULAPIA,CUSCATLÁN,SAN BARTOLOME PERULAPÍA
-89.0461111111111,13.755,60328,CENTRO ESCOLAR CASERIO UTALCO,CUSCATLÁN,SAN BARTOLOME PERULAPÍA
-89.0448977618747,13.7642767384151,88078,CENTRO ESCOLAR CATOLICO SANTA CLARA DE ASIS,CUSCATLÁN,SAN BARTOLOME PERULAPÍA
-88.9141666666667,13.7002777777778,11835,CENTRO ESCOLAR CANTON SAN JOSE,CUSCATLÁN,SAN CRISTÓBAL
-88.9063888888889,13.6847222222222,11836,CENTRO ESCOLAR CANTON SANTA ANITA,CUSCATLÁN,SAN CRISTÓBAL
-88.8736111111111,13.6930555555556,11837,CENTRO ESCOLAR CANTON SAN FRANCISCO,CUSCATLÁN,SAN CRISTÓBAL
-88.8983333333333,13.7002777777778,11838,COMPLEJO EDUCATIVO SAN CRISTOBAL,CUSCATLÁN,SAN CRISTÓBAL
-88.8988888888889,13.6763888888889,60258,CENTRO ESCOLAR 13 DE FEBRERO DE 2001,CUSCATLÁN,SAN CRISTÓBAL
-88.8897222222222,13.6861111111111,72027,CENTRO ESCOLAR CANTON SAN ANTONIO,CUSCATLÁN,SAN CRISTÓBAL
-88.9044444444445,13.6922222222222,86295,CENTRO ESCOLAR CANTON SANTA CRUZ,CUSCATLÁN,SAN CRISTÓBAL
-89.095,13.8377777777778,11839,INSTITUTO NACIONAL SAN JOSE GUAYABAL,CUSCATLÁN,SAN JOSÉ GUAYABAL
-89.0902777777778,13.8191666666667,11840,CENTRO ESCOLAR CANTON ANIMAS,CUSCATLÁN,SAN JOSÉ GUAYABAL
-89.1033333333333,13.8261111111111,11842,CENTRO ESCOLAR CANTON MELENDEZ,CUSCATLÁN,SAN JOSÉ GUAYABAL
-89.0972222222222,13.8397222222222,11845,CENTRO ESCOLAR INGENIERO CARLOS ARMANDO VELAZQUEZ SERRANO,CUSCATLÁN,SAN JOSÉ GUAYABAL
-89.095,13.8372222222222,11846,ESCUELA DE EDUCACION PARVULARIA SAN JOSE GUAYABAL,CUSCATLÁN,SAN JOSÉ GUAYABAL
-89.1262337686157,13.8623045125923,60326,CENTRO ESCOLAR CANTON RAMIREZ,CUSCATLÁN,SAN JOSÉ GUAYABAL
-89.0797222222222,13.8236111111111,72029,CENTRO ESCOLAR CANTON LLANO GRANDE,CUSCATLÁN,SAN JOSÉ GUAYABAL
-89.0711111111111,13.8427777777778,72031,CENTRO ESCOLAR CANTON PALACIOS,CUSCATLÁN,SAN JOSÉ GUAYABAL
-89.1173888888889,13.8443055555556,72033,CENTRO ESCOLAR CASERIO SANTA INES CANTON PIEDRA LABRADA,CUSCATLÁN,SAN JOSÉ GUAYABAL
-89.1075,13.8230555555556,72034,CENTRO ESCOLAR CANTON RODRIGUEZ,CUSCATLÁN,SAN JOSÉ GUAYABAL
-89.0987777777778,13.8597777777778,72035,"CENTRO ESCOLAR CASERIO LOMA CHATA, CANTON EL SALITRE",CUSCATLÁN,SAN JOSÉ GUAYABAL
-89.0330555555555,13.8408333333333,11867,CENTRO ESCOLAR CANTON TECOMATEPEQUE,CUSCATLÁN,SAN PEDRO PERULAPÁN
-89.0277777777778,13.7461111111111,11862,CENTRO ESCOLAR DOCTOR ANDRES GONZALO FUNES,CUSCATLÁN,SAN PEDRO PERULAPÁN
-89.0972222222222,13.89,86179,"CENTRO ESCOLAR CASERIO EL FRANCO, CANTON EL SALITRE",CUSCATLÁN,SAN JOSÉ GUAYABAL
-89.0966666666667,13.8386111111111,88079,CENTRO ESCOLAR CATOLICO SAN FRANCISCO DE ASIS,CUSCATLÁN,SAN JOSÉ GUAYABAL
-89.0027777777778,13.7213888888889,11847,CENTRO ESCOLAR CANTON BUENA VISTA,CUSCATLÁN,SAN PEDRO PERULAPÁN
-89.0305555555556,13.7916666666667,11848,CENTRO ESCOLAR CANTON EL RODEO,CUSCATLÁN,SAN PEDRO PERULAPÁN
-89.0125,13.7719444444444,11849,COMPLEJO EDUCATIVO CANTON EL PARAISO ARRIBA,CUSCATLÁN,SAN PEDRO PERULAPÁN
-89.0097222222222,13.7530555555556,11850,ESCUELA DE EDUCACION PARVULARIA CANTON EL ESPINO,CUSCATLÁN,SAN PEDRO PERULAPÁN
-89.0463888888889,13.7905555555556,11851,CENTRO ESCOLAR COLONIA SANTA ISABEL,CUSCATLÁN,SAN PEDRO PERULAPÁN
-89.0377777777778,13.7613888888889,11853,INSTITUTO NACIONAL SAN PEDRO PERULAPAN,CUSCATLÁN,SAN PEDRO PERULAPÁN
-89.0063888888889,13.7919444444444,11863,CENTRO ESCOLAR CANTON TECOLUCO ARRIBA,CUSCATLÁN,SAN PEDRO PERULAPÁN
-89.0380555555556,13.7672222222222,11854,CENTRO ESCOLAR SAN PEDRO PERULAPAN,CUSCATLÁN,SAN PEDRO PERULAPÁN
-88.9844444444444,13.7808333333333,11856,CENTRO ESCOLAR ESTEBAN TRINIDAD,CUSCATLÁN,SAN PEDRO PERULAPÁN
-88.9902777777778,13.8061111111111,11858,CENTRO ESCOLAR CANTON TECOLUCO ABAJO,CUSCATLÁN,SAN PEDRO PERULAPÁN
-88.9919444444444,13.7597222222222,11860,CENTRO ESCOLAR CANTON EL LIMON,CUSCATLÁN,SAN PEDRO PERULAPÁN
-89.0194444444444,13.7052777777778,11861,CENTRO ESCOLAR CANTON SAN AGUSTIN,CUSCATLÁN,SAN PEDRO PERULAPÁN
-88.9175,13.6888888888889,72049,CENTRO ESCOLAR CANTON SAN PEDRO,CUSCATLÁN,SAN RAMÓN
-89.025,13.7730555555556,11864,CENTRO ESCOLAR CANTON EL PARAISO ABAJO,CUSCATLÁN,SAN PEDRO PERULAPÁN
-89.0371804788377,13.7641005602136,11865,CENTRO ESCOLAR GENERAL FRANCISCO MORAZAN,CUSCATLÁN,SAN PEDRO PERULAPÁN
-89.0374041170544,13.7645831715544,11866,ESCUELA DE EDUCACION PARVULARIA SAN PEDRO PERULAPAN ,CUSCATLÁN,SAN PEDRO PERULAPÁN
-89.0366666666667,13.8038888888889,11868,COMPLEJO EDUCATIVO FELIPE HUEZO CORDOVA,CUSCATLÁN,SAN PEDRO PERULAPÁN
-89.0072222222222,13.7486111111111,11869,COMPLEJO EDUCATIVO GENERAL FRANCISCO MENENDEZ,CUSCATLÁN,SAN PEDRO PERULAPÁN
-89.0027777777778,13.7419444444444,11870,CENTRO ESCOLAR 25 DE SEPTIEMBRE DE 1839,CUSCATLÁN,SAN PEDRO PERULAPÁN
-89.0361111111111,13.7669444444444,21167,COLEGIO DELFINA SANCHEZ MORALES,CUSCATLÁN,SAN PEDRO PERULAPÁN
-89.0086111111111,13.7519444444444,21228,LICEO AMERICANO ESPAÑOL,CUSCATLÁN,SAN PEDRO PERULAPÁN
-88.9780833333333,13.7296944444444,11884,CENTRO ESCOLAR CANTON LAS DELICIAS,CUSCATLÁN,SANTA CRUZ MICHAPA
-89.0004757167435,13.7425325495604,21519,COLEGIO MISION ORIENTAL SALVADOREÑA DE LOS ADVENTISTAS DEL SEPTIMO DIA CANTON EL CARMEN,CUSCATLÁN,SAN PEDRO PERULAPÁN
-89.0236111111111,13.7608333333333,60314,"CENTRO ESCOLAR CASERIO EL CALVARIO, CANTON LA LOMA",CUSCATLÁN,SAN PEDRO PERULAPÁN
-89.0386111111111,13.7386111111111,72036,CENTRO ESCOLAR CANTON BUENOS AIRES,CUSCATLÁN,SAN PEDRO PERULAPÁN
-89.0302777777778,13.7780555555556,72037,CENTRO ESCOLAR CANTON EL RODEO,CUSCATLÁN,SAN PEDRO PERULAPÁN
-89.0194444444444,13.7855555555556,72038,CENTRO ESCOLAR CASERIO SAN DIEGO CANTON EL RODEO,CUSCATLÁN,SAN PEDRO PERULAPÁN
-88.9972222222222,13.7722222222222,72041,CENTRO ESCOLAR CANTON MIRAFLORES,CUSCATLÁN,SAN PEDRO PERULAPÁN
-89.0169444444444,13.7961111111111,72045,CENTRO ESCOLAR CANTON LA ESPERANZA,CUSCATLÁN,SAN PEDRO PERULAPÁN
-89.0069444444444,13.7094444444444,86366,"CENTRO ESCOLAR CASERIO PALO BLANCO, CANTON BUENA VISTA",CUSCATLÁN,SAN PEDRO PERULAPÁN
-89.0189444444444,13.8273888888889,86372,CENTRO ESCOLAR CANTON SAN FRANCISCO,CUSCATLÁN,SAN PEDRO PERULAPÁN
-88.8866388888889,13.7458333333333,11871,CENTRO ESCOLAR CANTON EL COPINOL,CUSCATLÁN,SAN RAFAEL CEDROS
-88.8825618756612,13.7299305779423,11878,CENTRO ESCOLAR FLORENCIA RIVAS,CUSCATLÁN,SAN RAFAEL CEDROS
-88.8823888888889,13.7304166666667,11872,INSTITUTO NACIONAL DE SAN RAFAEL CEDROS,CUSCATLÁN,SAN RAFAEL CEDROS
-88.8870833333333,13.7306388888889,11873,CENTRO ESCOLAR SAN RAFAEL CEDROS,CUSCATLÁN,SAN RAFAEL CEDROS
-88.8769166666667,13.7173055555556,86292,CENTRO ESCOLAR CASERIO COCOBANO EL CANTON PALACIOS,CUSCATLÁN,SAN RAFAEL CEDROS
-88.8875555555556,13.73075,11874,ESCUELA DE EDUCACION PARVULARIA PROFESORA MIRIAM NORA MARTINEZ DE PEREZ,CUSCATLÁN,SAN RAFAEL CEDROS
-88.8828055555555,13.7538611111111,11875,CENTRO ESCOLAR CANTON LA SOLEDAD,CUSCATLÁN,SAN RAFAEL CEDROS
-88.8720833333333,13.7661944444444,11876,CENTRO ESCOLAR CANTON CERRO COLORADO,CUSCATLÁN,SAN RAFAEL CEDROS
-88.8684722222222,13.7522777777778,11877,COMPLEJO EDUCATIVO TOMAS ALVA EDISON,CUSCATLÁN,SAN RAFAEL CEDROS
-88.8849444444445,13.7310277777778,20851,COLEGIO JARDIN INFANTIL SAN RAFAEL,CUSCATLÁN,SAN RAFAEL CEDROS
-88.8841944444444,13.7313888888889,21165,COLEGIO MOISES VINCENZI,CUSCATLÁN,SAN RAFAEL CEDROS
-88.4378888888889,13.3484444444444,20908,LICEO BRITANICO,USULUTÁN,USULUTÁN
-88.8743611111111,13.7295277777778,60214,CENTRO ESCOLAR CASERIO COMUNIDAD DEL VALLE CANTON PALACIOS,CUSCATLÁN,SAN RAFAEL CEDROS
-88.8745277777778,13.7415833333333,72046,CENTRO ESCOLAR CASERIO EL MAGUEYAL CANTON JIBOA,CUSCATLÁN,SAN RAFAEL CEDROS
-88.9261111111111,13.6830555555556,11879,COMPLEJO EDUCATIVO RAFAEL CABRERA,CUSCATLÁN,SAN RAMÓN
-88.9219444444444,13.6902777777778,11880,CENTRO ESCOLAR CANTON SAN PABLO,CUSCATLÁN,SAN RAMÓN
-88.9408333333333,13.6855555555556,72047,CENTRO ESCOLAR CANTON SAN AGUSTIN,CUSCATLÁN,SAN RAMÓN
-88.9347222222222,13.6947222222222,72050,"CENTRO ESCOLAR CASERIO EL COCO, CANTON SANTA ISABEL",CUSCATLÁN,SAN RAMÓN
-88.9194444444445,13.6838888888889,86537,"CENTRO ESCOLAR CASERIO LOMA ABAJO, CANTON SAN PEDRO",CUSCATLÁN,SAN RAMÓN
-88.9441666666667,13.6594444444444,11881,CENTRO ESCOLAR CANTON BARRIO ABAJO,CUSCATLÁN,SANTA CRUZ ANALQUITO
-88.9566666666667,13.6577777777778,11882,ESCUELA DE EDUCACION PARVULARIA SANTA CRUZ ANALQUITO,CUSCATLÁN,SANTA CRUZ ANALQUITO
-88.9597222222222,13.6511111111111,11883,CENTRO ESCOLAR DE SANTA CRUZ ANALQUITO,CUSCATLÁN,SANTA CRUZ ANALQUITO
-88.9769444444444,13.7391666666667,11885,ESCUELA DE EDUCACION PARVULARIA SAN VICENTE DE PAUL,CUSCATLÁN,SANTA CRUZ MICHAPA
-88.9658333333333,13.7313888888889,11886,CENTRO ESCOLAR COLONIA MACARENA,CUSCATLÁN,SANTA CRUZ MICHAPA
-89.1627777777778,13.9611111111111,11896,CENTRO ESCOLAR CASERIO SAN FRANCISCO CANTON SAN LUCAS,CUSCATLÁN,SUCHITOTO
-88.9733333333333,13.7663888888889,11887,CENTRO ESCOLAR GENERAL SEGUNDO RUANO RIVAS,CUSCATLÁN,SANTA CRUZ MICHAPA
-88.9604722222222,13.7550833333333,11888,CENTRO ESCOLAR CANTON ANIMAS,CUSCATLÁN,SANTA CRUZ MICHAPA
-88.9610555555556,13.7379166666667,11889,CENTRO ESCOLAR CANTON BUENAVISTA,CUSCATLÁN,SANTA CRUZ MICHAPA
-88.9780555555556,13.7438888888889,11890,CENTRO ESCOLAR FELIPE SOTO,CUSCATLÁN,SANTA CRUZ MICHAPA
-88.97,13.7369444444444,14857,CENTRO ESCOLAR CANTON EL CENTRO,CUSCATLÁN,SANTA CRUZ MICHAPA
-88.9774722222222,13.7410277777778,20853,COLEGIO ADVENTISTA DE SANTA CRUZ MICHAPA,CUSCATLÁN,SANTA CRUZ MICHAPA
-89.1411111111111,13.9838888888889,11891,CENTRO ESCOLAR CANTON EL TRAPICHITO,CUSCATLÁN,SUCHITOTO
-89.0308611111111,13.928,11893,INSTITUTO NACIONAL SUCHITOTO,CUSCATLÁN,SUCHITOTO
-89.0366111111111,13.9093888888889,11898,CENTRO ESCOLAR CANTON MILINGO,CUSCATLÁN,SUCHITOTO
-89.0236944444444,13.9241388888889,11900,CENTRO ESCOLAR CANTON EL CAULOTE,CUSCATLÁN,SUCHITOTO
-89.0645833333333,13.8682777777778,11901,CENTRO ESCOLAR CANTON MONTEPEQUE,CUSCATLÁN,SUCHITOTO
-89.0640555555556,13.88875,11903,CENTRO ESCOLAR MIGUEL HIDALGO Y COSTILLA,CUSCATLÁN,SUCHITOTO
-89.0224722222222,13.9398611111111,11904,CENTRO ESCOLAR PROFESORA EUGENIA CRISTIANA BONILLA,CUSCATLÁN,SUCHITOTO
